customer_id,customer_name,phone,address_area,main_branch,first_order_date,last_order_date,total_orders,total_spent,recency_days,R_score,F_score,M_score,RFM_Score
4372,وليد حجازي,1139621339,زهراء المعادي,Maadi,2025-03-01,2025-05-01,3,4494,0,5,5,5,555
1052,حسين النجار,1014268380,النزهة,Heliopolis,2025-01-12,2025-04-11,2,3408,20,4,4,5,445
4021,وليد عبدالسلام,1165442283,عباس العقاد,Nasr City,2025-01-21,2025-02-21,3,2964,69,2,5,5,255
2283,محمود الشمري,1246085783,كورنيش المعادي,Maadi,2025-01-23,2025-01-23,1,666,98,1,1,2,112
2698,محمود عبدالرحمن,1139623965,شارع 9,Maadi,2025-01-07,2025-01-07,1,1266,114,1,1,3,113
4423,زياد سالم,1076258842,عباس العقاد,Nasr City,2025-01-17,2025-01-17,1,1053,104,1,1,3,113
1706,عبدالله جمال,1163703403,الحي الأول,Zayed,2025-02-16,2025-02-16,1,1671,74,2,1,4,214
3955,أحمد حجازي,1230313559,الميرغني,Heliopolis,2025-01-31,2025-01-31,1,1364,90,1,1,4,114
3590,خالد سيد,1170968295,شارع الطيران,Nasr City,2025-03-13,2025-03-13,1,506,49,3,1,1,311
4392,ياسين حجازي,1144892951,الحي الخامس,October,2025-04-04,2025-04-04,1,1048,27,4,1,3,413
3727,محمد الشريف,1067949129,النزهة,Heliopolis,2025-03-20,2025-03-20,1,1835,42,3,1,4,314
3648,حسين فتحي,1127862553,الحي السابع,October,2025-04-17,2025-04-17,1,1264,14,5,1,3,513
4396,إبراهيم منصور,1194879479,شارع الطيران,Nasr City,2025-01-14,2025-01-14,1,615,107,1,1,2,112
2830,يوسف الشريف,1199200390,شارع الطيران,Nasr City,2025-01-31,2025-04-18,4,3391,13,5,5,5,555
4764,مصطفى الشمري,1014866710,روكسي,Heliopolis,2025-02-06,2025-03-07,2,1731,55,3,4,4,344
3014,حمزة عطية,1252483991,النزهة,Heliopolis,2025-01-20,2025-02-12,2,1222,78,2,4,3,243
4270,حسين حسن,1299132851,شارع 9,Maadi,2025-01-08,2025-03-19,2,1231,43,3,4,3,343
2111,محمد عبدالسلام,1247332246,ميدان الحصري,October,2025-02-27,2025-03-08,2,1172,54,3,4,3,343
4993,زياد جمال,1271557651,الميرغني,Heliopolis,2025-01-24,2025-01-24,1,290,97,1,1,1,111
3716,عبدالله عادل,1197704565,مكرم عبيد,Nasr City,2025-01-13,2025-04-19,2,787,12,5,4,2,542
2890,زياد جمال,1057242776,المنطقة السادسة,Nasr City,2025-03-20,2025-03-20,1,844,42,3,1,2,312
2113,طارق الشمري,1084969440,المعادي الجديدة,Maadi,2025-01-19,2025-01-19,1,271,102,1,1,1,111
1819,عمر النجار,1043139186,ميدان الحصري,October,2025-04-01,2025-04-01,1,740,30,4,1,2,412
2636,وليد عادل,1073281709,المعادي الجديدة,Maadi,2025-04-18,2025-04-18,1,866,13,5,1,2,512
3182,أحمد الهواري,1075335482,زهراء المعادي,Maadi,2025-01-17,2025-03-01,2,1001,61,2,4,3,243
3036,مصطفى النجار,1180082977,زهراء المعادي,Maadi,2025-02-26,2025-04-27,3,2508,4,5,5,5,555
1028,وليد جمال,1256110994,مكرم عبيد,Nasr City,2025-02-18,2025-03-02,2,1391,60,2,4,4,244
1523,سامي سيد,1254721327,المنطقة السادسة,Nasr City,2025-02-21,2025-04-04,2,1362,27,4,4,4,444
4280,محمود فتحي,1248228930,زايد 2,October,2025-01-14,2025-03-17,2,2310,45,3,4,5,345
1392,سامي الشاذلي,1118334937,زهراء المعادي,Maadi,2025-04-17,2025-04-17,1,560,14,5,1,1,511
2782,وليد الشاذلي,1110874614,شارع 9,Maadi,2025-03-27,2025-04-10,2,1935,21,4,4,5,445
2485,زياد عبدالرحمن,1236644079,ميدان الحصري,October,2025-03-08,2025-03-08,1,1320,54,3,1,4,314
3513,وليد الشريف,1027425097,زهراء المعادي,Maadi,2025-02-27,2025-03-19,2,1635,43,3,4,4,344
3024,سامي عطية,1086099638,مكرم عبيد,Nasr City,2025-01-29,2025-02-19,2,3055,71,2,4,5,245
3966,أحمد حجازي,1035367751,كمبوند بيفرلي هيلز,Zayed,2025-03-16,2025-03-16,1,1234,46,3,1,3,313
1422,طارق سيد,1058838903,الميرغني,Heliopolis,2025-01-17,2025-01-22,2,1050,99,1,4,3,143
3346,وليد النجار,1042622826,المعادي الجديدة,Maadi,2025-02-07,2025-02-07,1,1318,83,2,1,4,214
2312,سامي الشريف,1279960993,الميرغني,Heliopolis,2025-03-14,2025-04-29,2,1388,2,5,4,4,544
3009,سامي عبدالله,1180377919,زايد 2,October,2025-01-08,2025-01-08,1,1053,113,1,1,3,113
1696,يوسف النجار,1092212635,زهراء المعادي,Maadi,2025-04-03,2025-04-03,1,726,28,4,1,2,412
3376,ياسين الشاذلي,1048001235,المنطقة السادسة,Nasr City,2025-01-01,2025-01-01,1,1110,120,1,1,3,113
4062,يوسف عطية,1056975151,عباس العقاد,Nasr City,2025-04-03,2025-04-03,1,1610,28,4,1,4,414
3580,حمزة عبدالسلام,1164139112,كمبوند بيفرلي هيلز,Zayed,2025-03-20,2025-03-23,2,1747,39,3,4,4,344
3615,خالد الشمري,1136697141,شارع 9,Maadi,2025-02-08,2025-03-27,3,2142,35,3,5,5,355
4937,أحمد حجازي,1062543403,زهراء المعادي,Maadi,2025-01-29,2025-02-23,2,1685,67,2,4,4,244
4146,عبدالله حسن,1180322454,النزهة,Heliopolis,2025-03-11,2025-03-11,1,1210,51,3,1,3,313
1877,أحمد الصاوي,1081193486,زايد 2,October,2025-02-10,2025-02-10,1,828,80,2,1,2,212
3641,عمر النجار,1224596865,روكسي,Heliopolis,2025-03-20,2025-04-21,3,2055,10,5,5,5,555
1131,زياد الصاوي,1246253359,الميرغني,Heliopolis,2025-02-15,2025-03-28,2,1668,34,4,4,4,444
2352,حمزة جمال,1095303697,كورنيش المعادي,Maadi,2025-01-06,2025-01-06,1,1160,115,1,1,3,113
1868,سيف عبدالله,1212541786,شارع الطيران,Nasr City,2025-04-13,2025-04-13,1,1108,18,4,1,3,413
1726,عبدالله حسن,1042713951,شارع 9,Maadi,2025-01-11,2025-03-03,3,2732,59,2,5,5,255
3908,سامي الشريف,1111466626,عباس العقاد,Nasr City,2025-01-10,2025-04-11,4,2560,20,4,5,5,455
3466,ياسين سالم,1223165784,كمبوند بيفرلي هيلز,Zayed,2025-01-19,2025-02-10,2,1103,80,2,4,3,243
1790,زياد الشريف,1054524660,شارع الطيران,Nasr City,2025-02-07,2025-02-13,2,1161,77,2,4,3,243
1148,ياسين الشريف,1023380650,الحي الرابع,Zayed,2025-02-27,2025-04-11,3,3030,20,4,5,5,455
2773,رامي حسن,1233259310,الحي الخامس,October,2025-01-11,2025-01-11,1,1008,110,1,1,3,113
1629,محمود عبدالله,1132297610,كورنيش المعادي,Maadi,2025-02-24,2025-04-10,2,571,21,4,4,1,441
2957,يوسف منصور,1179837081,المعادي الجديدة,Maadi,2025-05-01,2025-05-01,1,1135,0,5,1,3,513
4707,محمود عادل,1029949671,شارع 9,Maadi,2025-04-28,2025-04-28,1,682,3,5,1,2,512
4863,خالد عبدالرحمن,1039587714,الحي الثالث,Zayed,2025-04-17,2025-04-17,1,455,14,5,1,1,511
3220,زياد عبدالرحمن,1264333783,شارع الطيران,Nasr City,2025-01-07,2025-01-07,1,845,114,1,1,2,112
2462,محمد عبدالسلام,1092643949,الحي الرابع,Zayed,2025-01-24,2025-01-24,1,512,97,1,1,1,111
4238,محمود عطية,1131404137,المنطقة السادسة,Nasr City,2025-01-03,2025-01-29,2,1843,92,1,4,4,144
3337,محمود حجازي,1255713914,المنطقة السادسة,Nasr City,2025-02-19,2025-02-19,1,522,71,2,1,1,211
4090,إبراهيم جمال,1262343340,شارع 9,Maadi,2025-01-09,2025-01-09,1,1347,112,1,1,4,114
1047,أحمد منصور,1051490896,روكسي,Heliopolis,2025-04-15,2025-04-15,1,715,16,4,1,2,412
3491,إبراهيم عبدالله,1176692324,زهراء المعادي,Maadi,2025-01-16,2025-02-03,2,1813,87,1,4,4,144
1799,ياسين الشمري,1238474900,كمبوند بيفرلي هيلز,Zayed,2025-04-14,2025-04-14,1,821,17,4,1,2,412
2202,وليد عبدالرحمن,1073232288,روكسي,Heliopolis,2025-01-16,2025-02-15,2,2188,75,2,4,5,245
4921,عمر منصور,1158004777,الميرغني,Heliopolis,2025-04-14,2025-04-14,1,1118,17,4,1,3,413
4145,حسين عادل,1199581907,عباس العقاد,Nasr City,2025-02-25,2025-02-25,1,540,65,2,1,1,211
3435,شريف الشريف,1199124866,الحي السابع,October,2025-03-01,2025-04-23,2,1049,8,5,4,3,543
4437,حسين عبدالله,1260388931,شارع 9,Maadi,2025-02-13,2025-02-20,3,2411,70,2,5,5,255
4366,يوسف عبدالرحمن,1183849894,المعادي الجديدة,Maadi,2025-03-23,2025-04-25,2,1194,6,5,4,3,543
2353,كريم عبدالسلام,1052591879,روكسي,Heliopolis,2025-03-02,2025-04-27,3,3269,4,5,5,5,555
1941,خالد الشريف,1074659191,الحي السابع,October,2025-04-17,2025-04-17,1,798,14,5,1,2,512
1027,خالد حجازي,1080867406,مكرم عبيد,Nasr City,2025-04-02,2025-04-02,1,661,29,4,1,2,412
3789,مصطفى الشريف,1061044603,كورنيش المعادي,Maadi,2025-04-27,2025-04-27,1,783,4,5,1,2,512
1395,سامي النجار,1055529152,عباس العقاد,Nasr City,2025-01-06,2025-02-03,2,693,87,1,4,2,142
4851,سيف الشاذلي,1013915533,الحي الخامس,October,2025-03-04,2025-03-14,2,2260,48,3,4,5,345
2568,خالد الصاوي,1253041146,ميدان الحصري,October,2025-01-06,2025-01-06,1,1041,115,1,1,3,113
3782,سامي عطية,1196343830,زهراء المعادي,Maadi,2025-04-14,2025-04-26,2,1749,5,5,4,4,544
3618,إبراهيم الصاوي,1019593993,المعادي الجديدة,Maadi,2025-01-24,2025-01-24,1,615,97,1,1,2,112
2022,سامي عطية,1192985414,عباس العقاد,Nasr City,2025-02-12,2025-02-12,1,946,78,2,1,3,213
2624,محمود الصاوي,1149830123,هليوبوليس سكوير,Heliopolis,2025-02-02,2025-04-08,3,2460,23,4,5,5,455
3894,أحمد عطية,1188423827,الحي الأول,Zayed,2025-02-08,2025-02-08,1,908,82,2,1,3,213
3935,زياد النجار,1139606648,الحي الرابع,Zayed,2025-01-10,2025-04-22,2,1843,9,5,4,4,544
1525,يوسف الشمري,1075131747,روكسي,Heliopolis,2025-01-18,2025-03-28,2,813,34,4,4,2,442
1062,مصطفى عادل,1272583869,عباس العقاد,Nasr City,2025-01-01,2025-01-01,1,1025,120,1,1,3,113
2443,حمزة منصور,1115425350,كمبوند بيفرلي هيلز,Zayed,2025-04-30,2025-04-30,1,325,1,5,1,1,511
4482,إبراهيم عبدالله,1034091844,زايد 2,October,2025-03-15,2025-03-18,2,768,44,3,4,2,342
4217,محمد حجازي,1264374802,الحي الأول,Zayed,2025-04-24,2025-04-24,1,572,7,5,1,1,511
1926,كريم جمال,1016771438,كمبوند بيفرلي هيلز,Zayed,2025-01-27,2025-01-27,1,1215,94,1,1,3,113
3567,خالد عادل,1248795379,النزهة,Heliopolis,2025-03-01,2025-04-02,3,2325,29,4,5,5,455
1685,خالد سيد,1111289114,المعادي الجديدة,Maadi,2025-01-16,2025-03-26,2,1765,36,3,4,4,344
1846,كريم الشاذلي,1177252599,كمبوند بيفرلي هيلز,Zayed,2025-02-07,2025-03-04,2,1492,58,3,4,4,344
2883,أحمد عبدالرحمن,1064153456,كمبوند بيفرلي هيلز,Zayed,2025-03-01,2025-03-01,1,520,61,2,1,1,211
2647,خالد الصاوي,1112686573,الحي الرابع,Zayed,2025-02-22,2025-02-22,1,766,68,2,1,2,212
4225,خالد حسن,1080851710,المعادي الجديدة,Maadi,2025-01-16,2025-01-16,1,887,105,1,1,2,112
3901,وليد الشريف,1129438147,كمبوند بيفرلي هيلز,Zayed,2025-02-24,2025-02-24,1,632,66,2,1,2,212
3637,ياسين عبدالله,1061429917,الحي الأول,Zayed,2025-02-25,2025-04-10,2,1231,21,4,4,3,443
1828,عمر الهواري,1139488977,شارع 9,Maadi,2025-01-13,2025-02-13,2,2518,77,2,4,5,245
1375,محمد فتحي,1225578888,الحي الخامس,October,2025-04-13,2025-04-23,2,986,8,5,4,3,543
3373,محمد عبدالسلام,1197633719,الحي الثالث,Zayed,2025-02-22,2025-02-22,1,370,68,2,1,1,211
2751,رامي جمال,1258174912,المنطقة السادسة,Nasr City,2025-02-07,2025-04-24,3,1961,7,5,5,5,555
1854,مصطفى عبدالسلام,1266830391,شارع الطيران,Nasr City,2025-02-24,2025-02-24,1,887,66,2,1,2,212
4274,محمد الشاذلي,1289823845,الحي السابع,October,2025-03-12,2025-03-12,1,247,50,3,1,1,311
3497,عبدالله عبدالسلام,1235761058,المعادي الجديدة,Maadi,2025-01-11,2025-01-11,1,720,110,1,1,2,112
2690,وليد جمال,1086541467,شارع 9,Maadi,2025-01-24,2025-01-24,1,630,97,1,1,2,112
1356,رامي عادل,1145588548,المنطقة السادسة,Nasr City,2025-03-19,2025-03-19,1,1380,43,3,1,4,314
2403,شريف الشاذلي,1211182990,مكرم عبيد,Nasr City,2025-03-15,2025-03-15,1,1080,47,3,1,3,313
1648,عبدالله منصور,1022793140,زهراء المعادي,Maadi,2025-03-14,2025-04-12,3,2914,19,4,5,5,455
4747,سيف منصور,1170590931,الحي الرابع,Zayed,2025-02-16,2025-02-16,1,580,74,2,1,1,211
2942,أحمد عبدالله,1220222748,النزهة,Heliopolis,2025-01-17,2025-02-13,2,1731,77,2,4,4,244
2121,رامي سالم,1171433951,هليوبوليس سكوير,Heliopolis,2025-03-22,2025-04-20,2,1104,11,5,4,3,543
3694,حمزة حجازي,1111881191,الميرغني,Heliopolis,2025-04-18,2025-04-18,1,1673,13,5,1,4,514
2577,وليد عادل,1033567469,هليوبوليس سكوير,Heliopolis,2025-01-12,2025-04-05,2,1343,26,4,4,4,444
2126,محمد جمال,1212779541,زهراء المعادي,Maadi,2025-04-14,2025-04-14,1,435,17,4,1,1,411
3459,زياد الشريف,1217725849,زهراء المعادي,Maadi,2025-02-07,2025-03-05,2,2356,57,3,4,5,345
1970,عبدالله الهواري,1193547209,المنطقة السادسة,Nasr City,2025-02-12,2025-02-12,1,780,78,2,1,2,212
1940,طارق الصاوي,1084979617,كمبوند بيفرلي هيلز,Zayed,2025-01-01,2025-01-18,2,1498,103,1,4,4,144
1187,محمد جمال,1131816744,المنطقة السادسة,Nasr City,2025-02-10,2025-02-10,1,954,80,2,1,3,213
4648,ياسين جمال,1051211272,زهراء المعادي,Maadi,2025-01-27,2025-04-14,2,1923,17,4,4,5,445
1894,وليد عادل,1297678973,زهراء المعادي,Maadi,2025-01-05,2025-01-05,1,545,116,1,1,1,111
3902,وليد فتحي,1264724159,النزهة,Heliopolis,2025-02-10,2025-04-11,2,1308,20,4,4,4,444
2786,طارق حجازي,1017481709,روكسي,Heliopolis,2025-03-22,2025-03-22,1,1179,40,3,1,3,313
3596,حسين النجار,1139601982,زايد 2,October,2025-03-02,2025-03-02,1,345,60,2,1,1,211
3786,كريم سالم,1162511584,المعادي الجديدة,Maadi,2025-03-04,2025-04-19,3,3646,12,5,5,5,555
4533,طارق جمال,1275255115,مكرم عبيد,Nasr City,2025-04-29,2025-04-29,1,802,2,5,1,2,512
3450,رامي فتحي,1257046038,الحي الرابع,Zayed,2025-02-02,2025-02-02,1,470,88,1,1,1,111
2369,حسين الشاذلي,1056029222,مكرم عبيد,Nasr City,2025-02-27,2025-02-27,1,1033,63,2,1,3,213
3788,سيف الصاوي,1032950222,ميدان الحصري,October,2025-01-27,2025-01-27,1,360,94,1,1,1,111
4446,يوسف الشريف,1152000149,ميدان الحصري,October,2025-02-02,2025-04-14,3,1934,17,4,5,5,455
4594,رامي عبدالله,1114192227,الحي الثالث,Zayed,2025-04-22,2025-04-22,1,621,9,5,1,2,512
2006,إبراهيم سيد,1035344902,الحي الرابع,Zayed,2025-03-24,2025-04-22,3,2270,9,5,5,5,555
4728,سيف سيد,1143334670,زهراء المعادي,Maadi,2025-04-16,2025-04-16,1,367,15,5,1,1,511
1480,ياسين عبدالسلام,1227738123,الحي السابع,October,2025-03-08,2025-03-18,2,1312,44,3,4,4,344
2463,كريم فتحي,1026567892,الحي الخامس,October,2025-01-27,2025-04-21,3,2283,10,5,5,5,555
1321,حسين الشريف,1211106689,المعادي الجديدة,Maadi,2025-01-17,2025-01-17,1,352,104,1,1,1,111
4202,خالد فتحي,1277313731,مكرم عبيد,Nasr City,2025-03-09,2025-03-09,1,580,53,3,1,1,311
3903,أحمد الشمري,1268227303,الحي الرابع,Zayed,2025-03-09,2025-03-09,1,837,53,3,1,2,312
4855,أحمد منصور,1018204699,الحي الخامس,October,2025-03-17,2025-03-17,1,1602,45,3,1,4,314
3066,مصطفى عادل,1248553029,شارع الطيران,Nasr City,2025-04-22,2025-04-22,1,1225,9,5,1,3,513
1423,محمد الهواري,1298372129,روكسي,Heliopolis,2025-02-28,2025-04-04,2,2088,27,4,4,5,445
4019,سيف الشريف,1135250099,الحي الرابع,Zayed,2025-04-19,2025-04-19,1,701,12,5,1,2,512
3439,حسين النجار,1135728692,الميرغني,Heliopolis,2025-04-30,2025-04-30,1,1111,1,5,1,3,513
3079,سيف جمال,1149665637,كورنيش المعادي,Maadi,2025-04-16,2025-04-20,2,2153,11,5,4,5,545
3570,مصطفى الشريف,1254912829,الميرغني,Heliopolis,2025-04-09,2025-04-09,1,902,22,4,1,2,412
4580,كريم الشمري,1299230145,الحي الرابع,Zayed,2025-04-01,2025-04-01,1,1567,30,4,1,4,414
4228,عمر عبدالله,1190802804,الحي الأول,Zayed,2025-03-14,2025-03-14,1,1467,48,3,1,4,314
4809,عبدالله الصاوي,1038449080,عباس العقاد,Nasr City,2025-03-05,2025-04-26,2,891,5,5,4,2,542
3783,وليد حجازي,1221922763,زهراء المعادي,Maadi,2025-03-04,2025-03-04,1,520,58,3,1,1,311
2131,رامي حسن,1282330938,زهراء المعادي,Maadi,2025-01-15,2025-01-15,1,490,106,1,1,1,111
3276,سيف الصاوي,1154173075,الحي الأول,Zayed,2025-02-16,2025-02-28,2,2396,62,2,4,5,245
3388,عبدالله عطية,1236700558,الميرغني,Heliopolis,2025-03-16,2025-03-16,1,941,46,3,1,3,313
3737,محمد عادل,1124880055,شارع الطيران,Nasr City,2025-04-19,2025-04-22,2,2590,9,5,4,5,545
1136,كريم جمال,1061890458,عباس العقاد,Nasr City,2025-01-04,2025-01-04,1,485,117,1,1,1,111
2662,وليد الهواري,1120569286,المعادي الجديدة,Maadi,2025-01-06,2025-01-06,1,888,115,1,1,2,112
1757,شريف فتحي,1173282209,عباس العقاد,Nasr City,2025-03-17,2025-03-17,1,1208,45,3,1,3,313
1865,حسين النجار,1241255225,الحي الخامس,October,2025-01-10,2025-03-10,2,1630,52,3,4,4,344
4607,حسين حجازي,1244651397,الحي الأول,Zayed,2025-04-06,2025-04-06,1,856,25,4,1,2,412
2055,حسين حجازي,1253938899,عباس العقاد,Nasr City,2025-02-05,2025-02-05,1,997,85,2,1,3,213
4214,محمود حجازي,1279708309,زايد 2,October,2025-02-26,2025-03-29,2,2547,33,4,4,5,445
3525,خالد عبدالله,1090639000,زايد 2,October,2025-04-12,2025-04-12,1,1184,19,4,1,3,413
1802,محمود حسن,1082772367,زهراء المعادي,Maadi,2025-03-06,2025-03-25,2,2216,37,3,4,5,345
1927,إبراهيم سيد,1060314741,المنطقة السادسة,Nasr City,2025-01-24,2025-01-24,1,961,97,1,1,3,113
3108,عمر الصاوي,1275236633,كورنيش المعادي,Maadi,2025-01-09,2025-01-09,1,1192,112,1,1,3,113
4381,حسين النجار,1076711378,الحي الأول,Zayed,2025-02-13,2025-04-28,2,1479,3,5,4,4,544
3609,سيف سيد,1149040681,روكسي,Heliopolis,2025-01-12,2025-03-18,4,2391,44,3,5,5,355
2683,سيف الشمري,1029133618,الحي الأول,Zayed,2025-01-05,2025-01-05,1,514,116,1,1,1,111
1562,سامي عبدالله,1143344812,كمبوند بيفرلي هيلز,Zayed,2025-01-13,2025-01-13,1,1365,108,1,1,4,114
4295,خالد جمال,1054398801,شارع الطيران,Nasr City,2025-02-21,2025-05-01,3,3344,0,5,5,5,555
3050,شريف فتحي,1216733721,زايد 2,October,2025-04-01,2025-04-01,1,704,30,4,1,2,412
4192,كريم الهواري,1190980505,شارع الطيران,Nasr City,2025-03-17,2025-03-17,1,877,45,3,1,2,312
